GAME_ID,GAME_DATE,HOME_TEAM,AWAY_TEAM,PTS_HOME,PTS_AWAY,TOTAL_POINTS,IS_FINAL,PACE_HOME,OFFRTG_HOME,DEFRTG_HOME,NETRTG_HOME,TS_HOME,EFG_HOME,PACE_AWAY,OFFRTG_AWAY,DEFRTG_AWAY,NETRTG_AWAY,TS_AWAY,EFG_AWAY,PACE_DIFF,OFFRTG_DIFF,DEFRTG_DIFF,NETRTG_DIFF,TS_DIFF,EFG_DIFF,HOME_GAMES_LAST3,AWAY_GAMES_LAST3,HOME_GAMES_LAST5,AWAY_GAMES_LAST5,HOME_REST_DAYS,AWAY_REST_DAYS,HOME_B2B,AWAY_B2B,ROAD_TRIP_HOME,ROAD_TRIP_AWAY,ROAD_TRIP_LEN_HOME,ROAD_TRIP_LEN_AWAY,FORMA_HOME_3,FORMA_AWAY_3,DIFESA_HOME_3,DIFESA_AWAY_3,MATCHUP_HOME_3,MATCHUP_AWAY_3,FORMA_HOME_5,FORMA_AWAY_5,DIFESA_HOME_5,DIFESA_AWAY_5,MATCHUP_HOME_5,MATCHUP_AWAY_5,FORMA_HOME_10,FORMA_AWAY_10,DIFESA_HOME_10,DIFESA_AWAY_10,MATCHUP_HOME_10,MATCHUP_AWAY_10,STREAK_HOME,STREAK_AWAY,PDIFF_HOME,PDIFF_AWAY,3IN4_HOME,3IN4_AWAY,4IN6_HOME,4IN6_AWAY,GAMES_LAST4_HOME,GAMES_LAST4_AWAY,GAMES_LAST6_HOME,GAMES_LAST6_AWAY,REST_DIFF,FORMA_SUM_5,FORMA_DIFF_5,DIFESA_SUM_5,REST_ADV_FLAG,LAST_GAME_ROADTRIP_HOME,LAST_GAME_ROADTRIP_AWAY,SEASON_PHASE,COAST_TRAVEL,TREND_HOME,TREND_AWAY,AVG_PACE,H2H_AVG_TOTAL_LASTN,THREEPT_DIFF,REB_DIFF,TOV_DIFF,END_SEASON_FLAG,ALL_STAR_FLAG,PLAYOFF_RACE_FLAG,FATIGUE_HOME,FATIGUE_AWAY,KEY_PLAYERS_OUT_HOME,KEY_PLAYERS_OUT_AWAY,IMPACT_HOME,IMPACT_AWAY,CURRENT_LINE,CLOSING_LINE,FINAL_LINE,PACE_LAST5_HOME,PACE_LAST5_AWAY,PACE_LAST5_EXPECTED,PACE_LAST5_DIFF
22500140,2025-10-30,OKC,WAS,127.0,108.0,235.0,True,103.16,104.8,100.5,4.3,,0.5,106.38,99.2,104.3,-5.0,,0.501,-3.219999999999999,5.599999999999994,-3.799999999999997,9.3,,-0.001,1,0,1,0,2.0,2.0,0,0,0,1,0,1,108.33333333333331,121.33333333333331,98.33333333333331,128.33333333333334,-20.000000000000018,23.0,118.2,121.0,110.8,129.5,-11.299999999999995,10.200000000000005,118.2,121.0,110.8,129.5,-11.299999999999995,10.200000000000005,6,-3,11.0,-10.6,1,0,1,1,3,2,4,4,0,0,0,0,0,0,0,0,1,9.333333333333334,-10.6,104.77,,0,0,0,1,0,1,-4,-2,1.0,0.0,20.6,0.0,,,239.75,103.16,106.38,104.77,-3.219999999999999
22500141,2025-10-30,SAS,MIA,107.0,101.0,208.0,True,101.16,106.5,99.4,7.1,,0.525,107.65,104.6,105.4,-0.8,,0.529,-6.490000000000009,1.9000000000000057,-6.0,7.9,,-0.004,1,0,2,0,3.0,2.0,0,0,0,1,0,1,119.66666666666669,135.0,108.66666666666669,112.66666666666669,7.0,26.33333333333333,121.0,131.5,104.5,115.75,5.25,27.0,121.0,131.5,104.5,115.75,5.25,27.0,5,-1,14.4,11.4,0,0,1,1,2,2,4,4,0,0,0,0,0,0,0,0,1,14.4,11.4,104.405,,0,0,0,1,0,1,-1,-2,0.0,0.5,0.0,11.65,,,236.375,101.16,107.65,104.405,-6.490000000000009
22500027,2025-10-31,LAC,NOP,126.0,124.0,250.0,True,103.54,103.9,103.0,0.9,,0.523,108.28,100.6,109.0,-8.4,,0.463,-4.739999999999995,3.3000000000000114,-6.0,9.3,,0.06,0,1,1,1,3.0,2.0,0,0,0,1,0,2,107.33333333333331,98.0,102.33333333333331,121.33333333333331,-14.0,-4.333333333333329,107.5,104.0,109.0,123.0,-15.5,-5.0,107.5,104.0,109.0,123.0,-15.5,-5.0,1,-5,-0.8,-15.6,0,0,0,0,2,2,3,3,0,0,0,0,0,0,0,0,0,-0.8,-15.6,105.91,,0,0,0,1,0,1,2,1,0.0,0.0,0.0,0.0,,,221.75,103.54,108.28,105.91,-4.739999999999995
22500026,2025-10-31,POR,DEN,109.0,107.0,216.0,True,108.24,109.2,102.7,6.5,,0.523,101.31,110.3,108.6,1.8,,0.532,6.929999999999993,-1.0999999999999943,-5.8999999999999915,4.7,,-0.009,0,0,0,1,2.0,2.0,0,0,0,1,0,1,121.66666666666669,127.33333333333331,118.66666666666669,104.33333333333331,17.333333333333343,8.666666666666657,123.6,128.25,118.6,112.5,11.099999999999994,9.650000000000006,123.6,128.25,118.6,112.5,11.099999999999994,9.650000000000006,3,-1,6.2,12.2,0,0,1,1,2,2,4,4,0,0,0,0,0,0,0,0,0,4.5,12.2,104.775,,0,0,0,1,0,1,-2,-2,0.1,0.25,1.8100000000000005,6.05,,,241.475,108.24,101.31,104.775,6.929999999999993
22500025,2025-10-31,PHX,UTA,118.0,96.0,214.0,True,105.0,104.2,108.1,-3.9,,0.516,106.39,106.9,106.2,0.7,,0.518,-1.3900000000000006,-2.700000000000003,1.8999999999999917,-4.6,,-0.002,1,0,1,0,2.0,2.0,0,0,0,1,0,1,119.33333333333331,125.33333333333331,128.33333333333334,125.0,-5.666666666666671,-3.000000000000014,116.0,126.25,126.0,120.75,-4.75,0.25,116.0,126.25,126.0,120.75,-4.75,0.25,1,-2,-6.4,0.0,0,0,1,0,2,2,4,3,0,0,0,0,0,0,0,0,0,-4.666666666666667,0.0,105.695,272.0,0,0,0,1,0,1,-2,1,1.0,0.0,19.3,0.0,,,244.5,105.0,106.39,105.695,-1.3900000000000006
22500024,2025-10-31,MEM,LAL,112.0,117.0,229.0,True,106.5,106.6,108.5,-1.9,,0.508,99.52,105.6,106.5,-0.9,,0.517,6.980000000000004,1.0,2.0,-1.0,,-0.009,0,1,0,2,2.0,2.0,0,0,0,1,0,2,120.0,117.0,115.66666666666669,119.0,1.0,1.3333333333333286,120.4,117.6,123.0,117.2,3.200000000000003,-5.400000000000006,120.4,117.6,123.0,117.2,3.200000000000003,-5.400000000000006,-1,2,-4.8,3.4,0,0,1,1,2,2,4,4,0,0,0,0,0,0,0,0,0,-3.0,1.1666666666666667,103.01,,0,0,0,1,0,1,-2,-2,0.0,0.1,0.0,4.13,,,239.1,106.5,99.52,103.00999999999999,6.980000000000004
22500022,2025-10-31,CLE,TOR,101.0,112.0,213.0,True,102.73,110.4,108.8,1.6,,0.506,109.95,107.5,97.6,9.9,,0.524,-7.219999999999999,2.9000000000000057,11.200000000000005,-8.3,,-0.018,0,0,1,2,2.0,2.0,0,0,0,1,0,1,113.0,117.66666666666669,111.0,133.0,-20.0,6.666666666666671,116.2,121.4,115.2,127.8,-11.599999999999994,6.200000000000003,116.2,121.4,115.2,127.8,-11.599999999999994,6.200000000000003,-2,1,0.4,-8.2,0,0,1,1,2,2,4,4,0,0,0,0,0,0,0,0,0,-1.0,-3.5,106.34,,0,0,0,1,0,1,-2,-2,1.5,0.0,28.175,0.0,,,240.3,102.73,109.95,106.34,-7.219999999999999
22500021,2025-10-31,PHI,BOS,108.0,109.0,217.0,True,102.26,100.6,104.5,-3.8,,0.476,103.46,106.6,100.3,6.3,,0.499,-1.1999999999999886,-6.0,4.200000000000003,-10.1,,-0.023,0,0,1,2,3.0,2.0,0,0,0,1,0,1,133.33333333333334,120.0,126.33333333333331,104.66666666666669,28.66666666666667,-6.333333333333329,129.25,114.2,123.75,107.2,22.049999999999997,-9.549999999999995,129.25,114.2,123.75,107.2,22.049999999999997,-9.549999999999995,-1,3,4.2,7.4,0,0,1,1,2,2,4,4,0,0,0,0,0,0,0,0,0,4.2,6.0,102.86,233.0,0,0,0,1,0,1,-1,-2,0.0,0.0,0.0,0.0,,,237.2,102.26,103.46,102.86,-1.1999999999999886
22500020,2025-10-31,IND,ATL,108.0,128.0,236.0,True,106.98,111.8,116.2,-4.4,,0.549,105.7,109.2,109.3,-0.1,,0.523,1.2800000000000011,2.5999999999999943,6.900000000000006,-4.300000000000001,,0.026,0,1,0,2,2.0,2.0,0,0,0,1,0,3,106.0,113.33333333333331,116.33333333333331,119.0,-13.0,-3.0,113.25,113.8,122.5,120.4,-7.150000000000006,-8.700000000000003,113.25,113.8,122.5,120.4,-7.150000000000006,-8.700000000000003,-5,2,-11.4,1.4,0,0,1,1,2,2,4,4,0,0,0,0,0,0,0,0,0,-11.4,-2.1666666666666665,106.34,,0,0,0,1,0,1,-2,-3,2.0,1.0,45.0,17.8,,,234.975,106.98,105.7,106.34,1.2800000000000011
22500023,2025-10-31,CHI,NYK,135.0,125.0,260.0,True,109.94,105.6,110.7,-5.1,,0.513,103.22,104.1,106.9,-2.8,,0.482,6.719999999999999,1.5,3.799999999999997,-2.3,,0.031,1,1,2,2,2.0,3.0,0,0,0,1,0,3,121.33333333333331,107.66666666666669,111.33333333333331,110.33333333333331,11.0,-3.666666666666657,119.75,110.5,111.25,110.5,9.25,-0.75,119.75,110.5,111.25,110.5,9.25,-0.75,5,-3,8.8,-2.0,0,0,1,0,2,2,4,3,0,0,0,0,0,0,0,0,0,8.8,-2.0,106.58,,0,0,0,1,0,1,-2,1,0.0,0.1,0.0,2.04,,,226.0,109.94,103.22,106.58,6.719999999999999
22500142,2025-11-01,MIL,SAC,133.0,135.0,268.0,True,105.49,108.4,110.8,-2.4,,0.524,101.14,110.2,102.8,7.4,,0.549,4.349999999999994,-1.7999999999999972,8.0,-9.8,,-0.025,1,1,2,2,2.0,3.0,0,0,0,1,0,3,118.0,111.33333333333331,113.0,120.0,-2.0,-1.6666666666666714,121.8,111.0,115.0,116.8,5.0,-4.0,121.8,111.0,115.0,116.8,5.0,-4.0,-1,1,3.8,-4.6,0,0,1,1,2,2,4,4,0,0,0,0,0,0,0,0,1,5.333333333333333,-4.5,103.315,,0,0,0,1,0,1,-2,-2,0.25,1.0,8.075,15.6,,,232.3,105.49,101.14,103.315,4.349999999999994
22500143,2025-11-01,CHA,MIN,105.0,122.0,227.0,True,104.92,115.9,98.9,17.0,,0.557,104.92,108.0,104.8,3.2,,0.522,0.0,7.900000000000006,-5.8999999999999915,13.8,,0.035,1,0,1,0,2.0,3.0,0,0,0,1,0,1,121.0,114.33333333333331,126.66666666666669,117.66666666666669,3.3333333333333286,-12.333333333333345,124.0,114.2,124.4,119.0,5.0,-10.200000000000005,124.0,114.2,124.4,119.0,5.0,-10.200000000000005,-3,1,-7.6,-2.2,0,0,1,1,2,2,4,4,0,0,0,0,0,0,0,0,1,-3.1666666666666665,-1.1666666666666667,104.92,,0,0,0,1,0,1,-2,-1,1.25,1.0,20.325,25.7,,,240.8,104.92,104.92,104.92,0.0
22500144,2025-11-01,IND,GSW,114.0,109.0,223.0,True,106.98,111.8,116.2,-4.4,,0.549,103.47,104.2,107.0,-2.9,,0.506,3.510000000000005,7.599999999999994,9.200000000000005,-1.5000000000000004,,0.043,1,1,1,1,1.0,2.0,1,0,0,1,0,2,107.66666666666669,113.0,116.33333333333331,105.66666666666669,2.0,-3.3333333333333286,112.2,119.0,123.6,117.4,-5.200000000000003,-4.599999999999994,112.2,119.0,123.6,116.0,-3.799999999999997,-4.599999999999994,1,-2,-9.2,-0.6,1,0,1,1,3,2,4,4,0,0,0,0,0,0,0,0,1,-8.666666666666666,1.8571428571428572,105.225,,0,0,0,1,0,1,-6,-2,2.0,0.0,45.0,0.0,,,235.4,106.98,103.47,105.225,3.510000000000005
22500145,2025-11-01,WAS,ORL,94.0,125.0,219.0,True,106.38,99.2,104.3,-5.0,,0.501,105.36,96.9,105.4,-8.5,,0.473,1.019999999999996,2.299999999999997,-1.1000000000000083,3.5,,0.028,0,2,1,3,2.0,2.0,0,0,0,1,0,4,118.33333333333331,121.0,135.0,126.0,-7.666666666666671,-14.0,118.4,113.6,129.0,119.8,-1.3999999999999917,-15.400000000000006,118.4,115.5,129.0,120.0,-1.5999999999999943,-13.5,-4,2,-14.2,0.8,0,1,1,1,2,3,4,4,0,0,0,0,0,0,0,0,0,-14.0,0.5714285714285714,105.87,,0,0,0,1,0,1,-2,-5,0.0,0.0,0.0,0.0,,,241.45,106.38,105.36,105.87,1.019999999999996
22500146,2025-11-01,BOS,HOU,101.0,128.0,229.0,True,103.46,106.6,100.3,6.3,,0.499,104.81,104.4,111.5,-7.0,,0.472,-1.3500000000000083,2.1999999999999886,-11.200000000000005,13.3,,0.027,1,1,1,1,1.0,3.0,0,0,0,1,0,2,118.66666666666669,129.0,101.0,115.0,3.6666666666666714,28.0,112.8,127.75,105.4,117.5,-4.700000000000003,22.34999999999999,113.33333333333331,127.75,107.33333333333331,117.5,-4.166666666666671,20.41666666666667,-1,3,4.0,13.6,1,0,1,0,3,2,5,3,0,0,0,0,0,0,0,0,1,1.2857142857142858,13.6,104.135,,0,0,0,1,0,1,-5,2,0.0,0.0,0.0,0.0,,,232.95833333333331,103.46,104.81,104.13499999999999,-1.3500000000000085
22500147,2025-11-01,DET,DAL,122.0,110.0,232.0,True,103.7,108.3,104.5,3.7,,0.513,101.27,96.0,103.7,-7.7,,0.463,2.430000000000007,12.299999999999995,0.7999999999999972,11.4,,0.0499999999999999,1,0,2,0,3.0,3.0,0,0,0,1,0,1,116.33333333333331,113.33333333333331,115.0,111.66666666666669,4.666666666666657,-1.6666666666666714,115.0,107.8,114.2,115.4,-0.4000000000000057,-6.400000000000006,115.0,107.8,114.2,115.4,-0.4000000000000057,-6.400000000000006,2,-1,4.0,-3.4,0,0,1,1,2,2,4,4,0,0,0,0,0,0,0,0,1,2.6666666666666665,-8.333333333333334,102.485,,0,0,0,1,0,1,-1,-1,0.0,1.25,0.0,24.2,,,226.2,103.7,101.27,102.485,2.430000000000007
22500155,2025-11-02,LAL,MIA,130.0,120.0,250.0,True,99.52,105.6,106.5,-0.9,,0.517,107.65,104.6,105.4,-0.8,,0.529,-8.13000000000001,1.0,1.0999999999999943,-0.0999999999999999,,-0.012,0,1,0,1,2.0,3.0,0,0,0,1,0,2,113.66666666666669,120.0,116.33333333333331,110.33333333333331,3.333333333333343,3.6666666666666714,119.2,125.4,115.8,114.0,5.200000000000003,9.600000000000009,117.5,125.4,116.33333333333331,114.0,3.5,9.066666666666675,3,-2,1.8,10.2,0,0,1,0,2,2,4,3,0,0,0,0,0,0,0,0,1,2.4285714285714284,7.833333333333333,103.585,,0,0,0,1,0,1,-2,2,0.1,0.25,1.69,5.825,,,236.61666666666667,99.52,107.65,103.58500000000001,-8.13000000000001
22500154,2025-11-02,PHX,SAS,130.0,118.0,248.0,True,105.0,104.2,108.1,-3.9,,0.516,101.16,106.5,99.4,7.1,,0.525,3.8400000000000034,-2.299999999999997,8.699999999999989,-11.0,,-0.009,1,0,2,0,2.0,3.0,0,0,0,1,0,1,121.66666666666669,115.33333333333331,116.0,103.66666666666669,18.0,-0.6666666666666714,115.6,118.2,122.0,103.8,11.799999999999995,-3.799999999999997,116.33333333333331,118.2,121.0,103.8,12.533333333333331,-2.799999999999997,2,-1,1.4,5.4,0,0,1,0,2,2,4,3,0,0,0,0,0,0,0,0,0,-2.2857142857142856,10.0,103.08,,0,0,0,1,0,1,-2,2,1.0,0.0,19.3,0.0,,,229.66666666666669,105.0,101.16,103.08,3.8400000000000034
22500152,2025-11-02,TOR,MEM,117.0,104.0,221.0,True,109.95,107.5,97.6,9.9,,0.524,106.5,106.6,108.5,-1.9,,0.508,3.450000000000003,0.9000000000000057,-10.900000000000006,11.8,,0.016,0,0,1,1,2.0,2.0,0,0,0,1,0,1,112.0,114.66666666666669,120.33333333333331,120.33333333333331,-8.333333333333329,-5.666666666666657,116.2,117.2,124.4,122.0,-5.799999999999997,-7.200000000000003,119.83333333333331,119.0,123.33333333333331,122.0,-2.1666666666666714,-4.333333333333329,2,-2,-4.4,-1.0,0,0,1,1,2,2,4,4,0,0,0,0,0,0,0,0,1,-1.1428571428571428,-4.428571428571429,108.225,,0,0,0,1,0,1,-2,-2,0.0,1.0,0.0,20.4,,,242.08333333333331,109.95,106.5,108.225,3.450000000000003
22500153,2025-11-02,NYK,CHI,128.0,116.0,244.0,True,103.22,104.1,106.9,-2.8,,0.482,109.94,105.6,110.7,-5.1,,0.513,-6.719999999999999,-1.5,-3.799999999999997,2.3,,-0.031,0,0,0,0,2.0,2.0,0,0,0,1,0,1,114.33333333333331,129.66666666666666,123.66666666666669,120.33333333333331,-6.0,5.999999999999986,113.4,122.8,115.4,114.0,-0.5999999999999943,7.399999999999992,113.4,122.8,115.4,114.0,-0.5999999999999943,7.399999999999992,1,-1,-1.2,5.6,0,0,0,1,2,2,3,4,0,0,0,0,0,0,0,0,0,0.3333333333333333,5.333333333333333,106.58,260.0,0,0,0,1,0,1,1,-2,0.0,1.0,0.0,16.2,,,232.8,103.22,109.94,106.58,-6.719999999999999
22500150,2025-11-02,CHA,UTA,126.0,103.0,229.0,True,104.92,115.9,98.9,17.0,,0.557,106.39,106.9,106.2,0.7,,0.518,-1.4699999999999989,9.0,-7.299999999999997,16.3,,0.039,2,1,2,1,1.0,2.0,1,0,0,1,0,2,109.66666666666669,122.66666666666669,129.66666666666666,129.33333333333334,-19.66666666666667,-6.999999999999986,117.8,120.2,125.4,120.2,-2.4000000000000057,-5.200000000000003,120.83333333333331,120.2,124.0,120.2,0.6333333333333258,-3.799999999999997,1,-3,-2.2,-8.8,1,0,1,1,3,2,4,4,0,0,0,0,0,0,0,0,1,0.5714285714285714,-3.8333333333333335,105.655,,0,0,0,1,0,1,-6,-2,2.0,1.0,37.8,14.4,,,242.61666666666667,104.92,106.39,105.655,-1.4699999999999989
22500149,2025-11-02,BKN,PHI,105.0,129.0,234.0,True,106.86,104.4,111.2,-6.8,,0.504,102.26,100.6,104.5,-3.8,,0.476,4.599999999999994,3.8000000000000114,6.700000000000003,-3.0,,0.028,0,0,1,1,4.0,2.0,0,0,0,1,0,1,109.33333333333331,127.66666666666669,124.0,122.33333333333331,-13.0,3.6666666666666714,113.8,125.0,127.8,120.8,-7.0,-2.799999999999997,113.8,125.0,127.8,120.8,-7.0,-2.799999999999997,-6,1,-15.0,8.8,0,0,0,1,1,2,3,4,0,0,0,0,0,0,0,0,0,-15.666666666666666,7.5,104.56,,0,0,0,1,0,1,2,-2,0.0,1.0,0.0,17.8,,,243.7,106.86,102.26,104.56,4.599999999999994
22500148,2025-11-02,OKC,NOP,137.0,106.0,243.0,True,103.16,104.8,100.5,4.3,,0.5,108.28,100.6,109.0,-8.4,,0.463,-5.1200000000000045,4.200000000000003,-8.5,12.7,,0.0369999999999999,1,1,2,2,3.0,2.0,0,0,0,1,0,3,111.66666666666669,100.66666666666669,101.0,123.33333333333331,-11.666666666666655,-0.3333333333333286,118.6,108.0,107.6,123.6,-5.0,0.4000000000000057,119.66666666666669,108.0,110.33333333333331,123.6,-3.933333333333323,-2.3333333333333286,7,-6,16.0,-20.6,0,0,1,1,2,2,4,4,0,0,0,0,0,0,0,0,0,12.428571428571429,-18.166666666666668,105.72,,0,0,0,1,0,1,-1,-3,1.0,0.0,20.6,0.0,,,230.8,103.16,108.28,105.72,-5.1200000000000045
22500151,2025-11-02,CLE,ATL,117.0,109.0,226.0,True,102.73,110.4,108.8,1.6,,0.506,105.7,109.2,109.3,-0.1,,0.523,-2.969999999999999,1.2000000000000028,-0.5,1.7000000000000002,,-0.017,1,1,1,2,2.0,2.0,0,0,0,1,0,4,107.33333333333331,122.66666666666669,110.66666666666669,116.0,-8.666666666666671,12.0,114.2,115.8,113.8,114.4,-0.2000000000000028,2.0,113.66666666666669,116.16666666666669,114.66666666666669,118.33333333333331,-4.666666666666657,1.5,1,-1,0.6,-1.0,0,0,1,1,2,2,4,4,0,0,0,0,0,0,0,0,0,0.2857142857142857,-3.0,104.215,,0,0,0,1,0,1,-2,-3,2.0,1.0,31.3,17.8,,,231.41666666666669,102.73,105.7,104.215,-2.969999999999999
22500156,2025-11-03,BKN,MIN,109.0,125.0,234.0,True,106.86,104.4,111.2,-6.8,,0.504,104.92,108.0,104.8,3.2,,0.522,1.9399999999999975,-3.5999999999999943,6.400000000000006,-10.0,,-0.018,1,1,2,1,1.0,2.0,1,0,0,1,0,2,108.66666666666669,117.0,127.66666666666669,116.0,-7.333333333333329,-10.666666666666671,111.4,115.0,126.4,117.2,-5.799999999999997,-11.400000000000006,112.33333333333331,115.5,128.0,116.66666666666669,-4.333333333333343,-12.5,-7,2,-16.8,4.6,0,0,0,0,2,2,3,3,0,0,0,0,0,0,0,0,1,-15.714285714285714,1.2857142857142858,105.89,,0,0,0,1,0,1,-1,1,0.0,1.0,0.0,25.7,,,236.25,106.86,104.92,105.89,1.9399999999999977
22500157,2025-11-03,IND,MIL,115.0,117.0,232.0,True,106.98,111.8,116.2,-4.4,,0.549,105.49,108.4,110.8,-2.4,,0.524,1.490000000000009,3.3999999999999915,5.400000000000006,-2.0000000000000004,,0.025,2,0,2,0,2.0,2.0,0,0,0,1,0,1,109.0,124.66666666666669,114.66666666666669,118.66666666666669,-9.666666666666671,10.0,108.0,121.8,117.2,118.0,-10.0,4.599999999999994,112.5,123.66666666666669,121.16666666666669,118.33333333333331,-5.833333333333329,2.5,-1,1,-4.6,3.0,1,0,1,1,3,2,4,4,0,0,0,0,0,0,0,0,0,-7.714285714285714,4.857142857142857,106.235,,0,0,0,1,0,1,-4,-2,2.0,0.1,45.0,3.23,,,237.83333333333331,106.98,105.49,106.235,1.490000000000009
22500158,2025-11-03,BOS,UTA,103.0,105.0,208.0,True,103.46,106.6,100.3,6.3,,0.499,106.39,106.9,106.2,0.7,,0.518,-2.930000000000007,-0.3000000000000113,-5.900000000000006,5.6,,-0.019,1,2,2,2,2.0,1.0,0,1,0,1,0,3,111.66666666666669,111.0,113.66666666666669,126.66666666666669,-15.0,-2.6666666666666714,114.0,115.0,110.0,123.8,-9.799999999999995,5.0,111.57142857142856,117.33333333333331,110.28571428571428,121.16666666666669,-9.595238095238102,7.047619047619037,-2,1,4.8,-8.2,1,1,1,1,3,3,4,4,0,0,0,0,0,0,0,0,1,0.875,-3.0,104.925,,0,0,0,1,0,1,-4,-7,0.0,0.0,0.0,0.0,,,230.17857142857144,103.46,106.39,104.925,-2.930000000000007
22500159,2025-11-03,NYK,WAS,119.0,102.0,221.0,True,103.22,104.1,106.9,-2.8,,0.482,106.38,99.2,104.3,-5.0,,0.501,-3.1599999999999966,4.8999999999999915,2.6000000000000085,2.2,,-0.019,1,0,1,1,1.0,2.0,1,0,0,1,0,1,121.33333333333331,112.0,124.0,130.33333333333334,-9.000000000000014,-12.0,115.2,113.2,116.4,127.4,-12.200000000000005,-3.200000000000003,115.83333333333331,114.33333333333331,115.5,128.33333333333334,-12.500000000000014,-1.1666666666666714,2,-5,0.2,-19.6,1,0,1,1,3,2,4,4,0,0,0,0,0,0,0,0,0,2.7142857142857144,-14.428571428571429,104.8,,0,0,0,1,0,1,-6,-2,0.0,0.0,0.0,0.0,,,237.0,103.22,106.38,104.8,-3.1599999999999966
22500160,2025-11-03,HOU,DAL,110.0,102.0,212.0,True,104.81,104.4,111.5,-7.0,,0.472,101.27,96.0,103.7,-7.7,,0.463,3.5400000000000063,8.400000000000006,7.799999999999997,0.7000000000000002,,0.0089999999999999,0,1,0,1,2.0,2.0,0,0,0,1,0,2,134.66666666666666,103.66666666666669,110.33333333333331,109.33333333333331,25.33333333333333,-6.666666666666657,127.8,111.4,114.2,114.8,13.0,-2.799999999999997,127.8,108.16666666666669,114.2,116.5,11.299999999999995,-6.033333333333331,4,-2,15.4,-3.0,0,0,0,0,2,2,3,3,0,0,0,0,0,0,0,0,0,12.666666666666666,-8.285714285714286,103.04,,0,0,0,1,0,1,1,1,0.25,1.0,3.75,20.8,,,233.33333333333331,104.81,101.27,103.03999999999999,3.5400000000000063
22500161,2025-11-03,MEM,DET,106.0,114.0,220.0,True,106.5,106.6,108.5,-1.9,,0.508,103.7,108.3,104.5,3.7,,0.513,2.799999999999997,-1.7000000000000028,4.0,-5.6,,-0.005,1,0,1,0,1.0,2.0,0,0,0,1,0,1,110.0,117.33333333333331,115.66666666666669,114.0,-4.0,1.6666666666666572,115.2,117.2,116.2,113.2,2.0,1.0,116.85714285714286,116.16666666666669,121.28571428571428,113.5,3.357142857142861,-5.11904761904762,-3,3,-7.6,4.8,1,0,1,0,3,2,4,3,0,0,0,0,0,0,0,0,1,-4.875,3.4285714285714284,105.1,,0,0,0,1,0,1,-5,1,0.0,0.25,0.0,3.375,,,233.9047619047619,106.5,103.7,105.1,2.799999999999997
22500162,2025-11-03,DEN,SAC,130.0,124.0,254.0,True,101.31,110.3,108.6,1.8,,0.532,101.14,110.2,102.8,7.4,,0.549,0.1700000000000017,0.0999999999999943,5.799999999999997,-5.6000000000000005,,-0.017,0,1,1,2,3.0,2.0,0,0,0,1,0,4,118.66666666666669,116.33333333333331,103.66666666666669,122.0,-3.3333333333333286,12.666666666666655,124.0,114.8,111.8,119.4,4.599999999999994,3.0,124.0,115.0,111.8,119.5,4.5,3.200000000000003,1,-1,14.6,-6.0,0,0,0,1,2,2,3,4,0,0,0,0,0,0,0,0,0,11.166666666666666,-4.714285714285714,101.225,,0,0,0,1,0,1,2,-3,0.1,1.5,2.42,26.175,,,235.15,101.31,101.14,101.225,0.1700000000000017
22500163,2025-11-03,POR,LAL,115.0,123.0,238.0,True,108.24,109.2,102.7,6.5,,0.523,99.52,105.6,106.5,-0.9,,0.517,8.719999999999999,3.6000000000000085,-3.799999999999997,7.4,,0.006,1,1,1,2,3.0,1.0,0,0,0,1,0,1,122.33333333333331,121.0,116.33333333333331,115.66666666666669,6.666666666666657,4.666666666666671,122.6,119.6,116.4,117.8,4.799999999999997,3.1999999999999886,121.16666666666669,119.28571428571428,116.66666666666669,116.85714285714286,4.30952380952381,2.6190476190476204,-1,4,0.6,2.0,0,1,0,1,2,3,3,4,0,0,0,0,0,0,0,0,0,2.7142857142857144,3.125,103.88,230.0,0,0,0,1,0,1,2,-5,0.1,0.0,1.8100000000000005,0.0,,,236.98809523809524,108.24,99.52,103.88,8.719999999999999
22500164,2025-11-03,LAC,MIA,119.0,120.0,239.0,True,103.54,103.9,103.0,0.9,,0.523,107.65,104.6,105.4,-0.8,,0.529,-4.109999999999999,-0.6999999999999886,-2.4000000000000057,1.7000000000000002,,-0.006,1,1,1,2,3.0,1.0,0,1,0,1,0,3,106.33333333333331,121.66666666666669,109.66666666666669,118.0,-11.666666666666671,12.0,111.2,125.2,112.0,115.0,-3.799999999999997,13.200000000000005,111.2,124.5,112.0,116.66666666666669,-5.466666666666669,12.5,-1,1,3.2,4.0,0,0,0,1,2,2,3,4,0,0,0,0,0,0,0,0,1,-0.8333333333333334,6.857142857142857,105.595,,0,0,0,1,0,1,2,-5,0.0,0.0,0.0,0.0,,,232.18333333333337,103.54,107.65,105.595,-4.109999999999999
